"","year","exporter","importer","product","value","quantity","description"
"1414",2023,"Netherlands","Hungary","010391",721.382,305.681,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1415",2023,"Netherlands","Hungary","010392",366.128,295.806,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1416",2023,"Netherlands","Ireland","010310",166.965,52.995,"Swine: live, pure-bred breeding animals"
"1417",2023,"Netherlands","Ireland","010391",701.415,213.1,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1418",2023,"Netherlands","Ireland","010392",249.609,114.703,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1419",2023,"Netherlands","Israel","010310",63.27,3.119,"Swine: live, pure-bred breeding animals"
"1420",2023,"Netherlands","Israel","010391",89,23.704,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1421",2023,"Netherlands","Italy","010310",3067.424,618.289,"Swine: live, pure-bred breeding animals"
"1422",2023,"Netherlands","Italy","010391",46877.912,11115.126,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1423",2023,"Netherlands","Italy","010392",15351.736,7379.744,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1424",2023,"Netherlands","Japan","010392",96.953,46.55,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1425",2023,"Netherlands","Kenya","010310",68.281,3,"Swine: live, pure-bred breeding animals"
"1426",2023,"Netherlands","Latvia","010310",12.186,10.369,"Swine: live, pure-bred breeding animals"
"1427",2023,"Netherlands","Latvia","010391",87.889,26.893,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1428",2023,"Netherlands","Latvia","010392",25.662,12.165,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1429",2023,"Netherlands","Lithuania","010310",272.553,14.652,"Swine: live, pure-bred breeding animals"
"1430",2023,"Netherlands","Lithuania","010391",338.181,111.444,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1431",2023,"Netherlands","Lithuania","010392",144.665,68.94,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1432",2023,"Netherlands","Luxembourg","010310",304.229,265.509,"Swine: live, pure-bred breeding animals"
"1433",2023,"Netherlands","Luxembourg","010391",6022.954,2718.783,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1434",2023,"Netherlands","Luxembourg","010392",137.19,78.177,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1435",2023,"Netherlands","Malta","010310",12.268,10.218,"Swine: live, pure-bred breeding animals"
"1436",2023,"Netherlands","Malta","010391",86.468,25.346,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1437",2023,"Netherlands","Malta","010392",28.272,13.302,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1438",2023,"Netherlands","North Macedonia","010310",10.121,0.54,"Swine: live, pure-bred breeding animals"
"1439",2023,"Netherlands","Poland","010310",1394.388,539.681,"Swine: live, pure-bred breeding animals"
"1440",2023,"Netherlands","Poland","010391",5506.512,1685.613,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1441",2023,"Netherlands","Poland","010392",1510.135,576.799,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1442",2023,"Netherlands","Portugal","010310",110.734,95.221,"Swine: live, pure-bred breeding animals"
"1443",2023,"Netherlands","Portugal","010391",484.921,155.704,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1444",2023,"Netherlands","Portugal","010392",158.154,74.347,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1445",2023,"Netherlands","Romania","010310",2364.71,493.801,"Swine: live, pure-bred breeding animals"
"1446",2023,"Netherlands","Romania","010391",21445.787,5478.975,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1447",2023,"Netherlands","Romania","010392",2300.164,1001.856,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1448",2023,"Netherlands","Serbia","010391",169.584,37.38,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1449",2023,"Netherlands","Singapore","010310",13.488,1.58,"Swine: live, pure-bred breeding animals"
"1450",2023,"Netherlands","Slovakia","010310",124.531,106.183,"Swine: live, pure-bred breeding animals"
"1451",2023,"Netherlands","Slovakia","010391",3994.966,1557.638,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1452",2023,"Netherlands","Slovakia","010392",266.326,138.247,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1453",2023,"Netherlands","Slovenia","010310",16.924,14.233,"Swine: live, pure-bred breeding animals"
"1454",2023,"Netherlands","Slovenia","010391",5096.294,1221.85,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1455",2023,"Netherlands","Slovenia","010392",35.808,16.373,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1456",2023,"Netherlands","Spain","010310",3604.054,933.228,"Swine: live, pure-bred breeding animals"
"1457",2023,"Netherlands","Spain","010391",213696.836,41441.956,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1458",2023,"Netherlands","Spain","010392",7806.323,3657.774,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1459",2023,"Netherlands","Sweden","010310",4.41,4.246,"Swine: live, pure-bred breeding animals"
"1460",2023,"Netherlands","Sweden","010391",864.789,261.597,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1461",2023,"Netherlands","Sweden","010392",298.974,138.274,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1462",2023,"Netherlands","Switzerland","010310",241.51,9.3,"Swine: live, pure-bred breeding animals"
"1463",2023,"Netherlands","United Kingdom","010310",103.313,5.485,"Swine: live, pure-bred breeding animals"
"1464",2023,"Netherlands","United Kingdom","010391",91.705,26.648,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1465",2023,"Netherlands","United Kingdom","010392",2.185,1.312,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1466",2023,"Nigeria","Benin","010310",7.352,43.375,"Swine: live, pure-bred breeding animals"
"1467",2023,"Nigeria","Benin","010391",10.995,132.868,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1468",2023,"Norway","Brazil","010310",339.846,13.61,"Swine: live, pure-bred breeding animals"
"1469",2023,"Norway","Bulgaria","010310",33.453,3.15,"Swine: live, pure-bred breeding animals"
"1470",2023,"Norway","Bulgaria","010391",1.593,0.15,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1471",2023,"Norway","Chile","010310",43.77,4.678,"Swine: live, pure-bred breeding animals"
"1472",2023,"Norway","Cyprus","010310",71.282,5.7,"Swine: live, pure-bred breeding animals"
"1473",2023,"Norway","Estonia","010310",182.832,7.2,"Swine: live, pure-bred breeding animals"
"1474",2023,"Norway","Finland","010310",58.936,8.85,"Swine: live, pure-bred breeding animals"
"1475",2023,"Norway","France","010310",6.232,0.45,"Swine: live, pure-bred breeding animals"
"1476",2023,"Norway","France","010392",26.595,2.25,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1477",2023,"Norway","Germany","010310",72.215,7.014,"Swine: live, pure-bred breeding animals"
"1478",2023,"Norway","Greece","010310",42.004,4.05,"Swine: live, pure-bred breeding animals"
"1479",2023,"Norway","Greece","010392",70.3,6.6,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1480",2023,"Norway","Ireland","010392",32.952,2.7,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1481",2023,"Norway","Netherlands","010310",1304.565,106.904,"Swine: live, pure-bred breeding animals"
"1482",2023,"Norway","Netherlands","010392",310.46,23.763,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1483",2023,"Norway","Romania","010310",17.963,1.5,"Swine: live, pure-bred breeding animals"
"1484",2023,"Norway","Serbia","010310",25.998,0.6,"Swine: live, pure-bred breeding animals"
"1485",2023,"Norway","Spain","010310",192.587,9,"Swine: live, pure-bred breeding animals"
"1486",2023,"Norway","Sweden","010310",119.991,19.154,"Swine: live, pure-bred breeding animals"
"1487",2023,"Norway","Switzerland","010310",252.426,9.3,"Swine: live, pure-bred breeding animals"
"1488",2023,"Norway","United Kingdom","010310",274.884,17.712,"Swine: live, pure-bred breeding animals"
"1489",2023,"Other Asia, nes","China, Hong Kong SAR","010310",160.102,10.674,"Swine: live, pure-bred breeding animals"
"1490",2023,"Other Asia, nes","China, Hong Kong SAR","010391",148.39,10.307,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1491",2023,"Other Asia, nes","Viet Nam","010310",118.307,2.1,"Swine: live, pure-bred breeding animals"
"1492",2023,"Poland","Austria","010310",1.861,0.151,"Swine: live, pure-bred breeding animals"
"1493",2023,"Poland","Croatia","010392",770.838,389.5,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1494",2023,"Poland","Germany","010310",4.006,0.558,"Swine: live, pure-bred breeding animals"
"1495",2023,"Poland","Greece","010310",3.842,0.616,"Swine: live, pure-bred breeding animals"
"1496",2023,"Poland","Greece","010391",51.373,11.721,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1497",2023,"Poland","Hungary","010392",175.879,79.846,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1498",2023,"Poland","Ireland","010310",0.027,0.024,"Swine: live, pure-bred breeding animals"
"1499",2023,"Poland","Ireland","010391",1,0.508,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1500",2023,"Poland","Italy","010391",204.166,73.57,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1501",2023,"Poland","Italy","010392",232.24,96.967,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1502",2023,"Poland","Netherlands","010310",0.048,0.038,"Swine: live, pure-bred breeding animals"
"1503",2023,"Poland","Netherlands","010391",1610.711,686.586,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1504",2023,"Poland","Netherlands","010392",486.996,104.237,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1505",2023,"Poland","Romania","010392",1566.265,789.937,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1506",2023,"Poland","Slovakia","010310",928.449,279.151,"Swine: live, pure-bred breeding animals"
"1507",2023,"Poland","Slovakia","010392",5456.282,2635.693,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1508",2023,"Poland","Ukraine","010310",79.677,3.7,"Swine: live, pure-bred breeding animals"
"1509",2023,"Portugal","Austria","010391",112.588,31.26,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1510",2023,"Portugal","Cabo Verde","010310",4.055,0.1,"Swine: live, pure-bred breeding animals"
"1511",2023,"Portugal","Cabo Verde","010392",6.842,1.26,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1512",2023,"Portugal","Germany","010391",38.731,7.5,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1513",2023,"Portugal","Germany","010392",4346.477,2009.31,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1514",2023,"Portugal","Netherlands","010310",0.022,0.017,"Swine: live, pure-bred breeding animals"
"1515",2023,"Portugal","Netherlands","010391",6.461,2.425,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1516",2023,"Portugal","Netherlands","010392",237.843,99.224,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1517",2023,"Portugal","Poland","010391",625.378,136.5,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1518",2023,"Portugal","Romania","010391",143.144,32.4,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1519",2023,"Portugal","Spain","010310",251.191,98.865,"Swine: live, pure-bred breeding animals"
"1520",2023,"Portugal","Spain","010391",20169.793,4650.669,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1521",2023,"Portugal","Spain","010392",79797.965,33188.982,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1522",2023,"Romania","France","010392",5.744,2.715,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1523",2023,"Romania","Hungary","010392",279.26,44.713,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1524",2023,"Romania","Netherlands","010310",0.077,0.063,"Swine: live, pure-bred breeding animals"
"1525",2023,"Romania","Netherlands","010391",5.304,2.07,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1526",2023,"Romania","Netherlands","010392",18.069,7.499,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1527",2023,"Russian Federation","Armenia","010310",163.429,7.768,"Swine: live, pure-bred breeding animals"
"1528",2023,"Russian Federation","Armenia","010392",3442.059,2396.026,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1529",2023,"Russian Federation","Kyrgyzstan","010392",716.461,411.674,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1530",2023,"Saint Vincent and the Grenadines","Grenada","010392",5.778,3.05,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1531",2023,"Senegal","Congo","010310",0.231,0.234,"Swine: live, pure-bred breeding animals"
"1532",2023,"Slovakia","Albania","010392",1264.604,794.295,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1533",2023,"Slovakia","Austria","010392",305.383,135.056,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1534",2023,"Slovakia","Croatia","010391",57.902,15.982,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1535",2023,"Slovakia","Czechia","010391",3466.103,818.035,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1536",2023,"Slovakia","Czechia","010392",5196.762,2721.858,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1537",2023,"Slovakia","Denmark","010310",168.346,62.645,"Swine: live, pure-bred breeding animals"
"1538",2023,"Slovakia","Germany","010310",1.871,1.508,"Swine: live, pure-bred breeding animals"
"1539",2023,"Slovakia","Germany","010391",44.484,14,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1540",2023,"Slovakia","Germany","010392",1.518,0.86,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1541",2023,"Slovakia","Greece","010391",128.457,63.14,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1542",2023,"Slovakia","Greece","010392",128.459,63.14,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1543",2023,"Slovakia","Hungary","010310",2428.266,446.503,"Swine: live, pure-bred breeding animals"
"1544",2023,"Slovakia","Hungary","010391",12096.098,3036.525,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1545",2023,"Slovakia","Hungary","010392",49614.118,26224.08,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1546",2023,"Slovakia","Italy","010391",103.802,18.9,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1547",2023,"Slovakia","Italy","010392",94.627,42.154,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1548",2023,"Slovakia","Netherlands","010310",0.002,0.002,"Swine: live, pure-bred breeding animals"
"1549",2023,"Slovakia","Netherlands","010391",3701.051,1329.211,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1550",2023,"Slovakia","Netherlands","010392",328.099,133.06,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1551",2023,"Slovakia","Poland","010391",562.697,219.192,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1552",2023,"Slovakia","Poland","010392",652.957,308,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1553",2023,"Slovakia","Romania","010310",0.059,0.052,"Swine: live, pure-bred breeding animals"
"1554",2023,"Slovakia","Romania","010391",334.455,168.193,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1555",2023,"Slovakia","Romania","010392",1211.564,519.809,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1556",2023,"Slovenia","Austria","010392",5819.389,2386.189,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1557",2023,"Slovenia","Croatia","010391",92.228,16.44,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1558",2023,"Slovenia","Croatia","010392",0.723,0.27,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1559",2023,"Slovenia","Italy","010391",96.945,28.667,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1560",2023,"Slovenia","Italy","010392",56.489,25.38,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1561",2023,"Slovenia","Netherlands","010310",0.003,0.003,"Swine: live, pure-bred breeding animals"
"1562",2023,"Slovenia","Netherlands","010391",4.407,1.782,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1563",2023,"Slovenia","Netherlands","010392",50.795,21.378,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1564",2023,"South Africa","Angola","010310",36.847,3.87,"Swine: live, pure-bred breeding animals"
"1565",2023,"South Africa","Australia","010391",0.509,0.134,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1566",2023,"South Africa","Cameroon","010310",23.811,2.458,"Swine: live, pure-bred breeding animals"
"1567",2023,"South Africa","Kenya","010310",66.237,6.51,"Swine: live, pure-bred breeding animals"
"1568",2023,"South Africa","Kenya","010391",74.752,19.768,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1569",2023,"South Africa","Kenya","010392",1.038,0.496,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1570",2023,"South Africa","Lesotho","010310",11.807,1.156,"Swine: live, pure-bred breeding animals"
"1571",2023,"South Africa","Malawi","010391",0.087,0.007,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1572",2023,"South Africa","Mozambique","010310",11.213,1.178,"Swine: live, pure-bred breeding animals"
"1573",2023,"South Africa","Mozambique","010392",19,16,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1574",2023,"South Africa","Uganda","010310",82.303,10.2,"Swine: live, pure-bred breeding animals"
"1575",2023,"South Africa","Uganda","010391",84.739,22.409,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1576",2023,"South Africa","Uganda","010392",34.947,16.698,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1577",2023,"South Africa","Zambia","010310",26.756,2.69,"Swine: live, pure-bred breeding animals"
"1578",2023,"South Africa","Zambia","010392",0.327,0.4,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1579",2023,"South Africa","Zimbabwe","010310",502.858,45.159,"Swine: live, pure-bred breeding animals"
"1580",2023,"Spain","Andorra","010392",3.231,1.615,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1581",2023,"Spain","Belgium","010310",5.38,0.4,"Swine: live, pure-bred breeding animals"
"1582",2023,"Spain","Belgium","010391",101.934,11.097,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1583",2023,"Spain","France","010310",73.209,7.768,"Swine: live, pure-bred breeding animals"
"1584",2023,"Spain","France","010391",0.012,0.001,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1585",2023,"Spain","France","010392",376.013,38.55,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1586",2023,"Spain","Germany","010310",155.412,11.753,"Swine: live, pure-bred breeding animals"
"1587",2023,"Spain","Germany","010392",25851.241,15806.814,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1588",2023,"Spain","Greece","010391",246.442,50.683,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1589",2023,"Spain","Hungary","010310",3.666,0.4,"Swine: live, pure-bred breeding animals"
"1590",2023,"Spain","Ireland","010310",125.878,9.384,"Swine: live, pure-bred breeding animals"
"1591",2023,"Spain","Italy","010310",202.56,57.423,"Swine: live, pure-bred breeding animals"
"1592",2023,"Spain","Italy","010391",1674.472,410.899,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1593",2023,"Spain","Italy","010392",4625.044,1659.976,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1594",2023,"Spain","Netherlands","010310",121.427,14.685,"Swine: live, pure-bred breeding animals"
"1595",2023,"Spain","Netherlands","010391",780.207,191.253,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1596",2023,"Spain","Netherlands","010392",56.52,23.217,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1597",2023,"Spain","Portugal","010310",332.264,144.317,"Swine: live, pure-bred breeding animals"
"1598",2023,"Spain","Portugal","010391",5228.618,1350.289,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1599",2023,"Spain","Portugal","010392",197727.198,93164.799,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1600",2023,"Spain","Rep. of Moldova","010310",19.583,0.45,"Swine: live, pure-bred breeding animals"
"1601",2023,"Spain","Serbia","010310",154.178,28.17,"Swine: live, pure-bred breeding animals"
"1602",2023,"Spain","USA","010310",162.766,3.355,"Swine: live, pure-bred breeding animals"
"1603",2023,"Spain","USA","010391",0.054,0.004,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1604",2023,"Sweden","Belgium","010310",7.634,0.676,"Swine: live, pure-bred breeding animals"
"1605",2023,"Sweden","Netherlands","010310",0.014,0.011,"Swine: live, pure-bred breeding animals"
"1606",2023,"Sweden","Netherlands","010391",57.713,22.794,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1607",2023,"Sweden","Netherlands","010392",113.367,46.253,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1608",2023,"Sweden","United Kingdom","010310",44.906,4.193,"Swine: live, pure-bred breeding animals"
"1609",2023,"Switzerland","Austria","010310",10.701,1.6,"Swine: live, pure-bred breeding animals"
"1610",2023,"Switzerland","Austria","010391",13.493,1.24,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1611",2023,"Switzerland","Austria","010392",18.848,1.25,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1612",2023,"Switzerland","Benin","010310",3.857,22.5,"Swine: live, pure-bred breeding animals"
"1613",2023,"Switzerland","Benin","010391",2.674,96,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1614",2023,"Switzerland","Germany","010310",13.963,2.472,"Swine: live, pure-bred breeding animals"
"1615",2023,"Switzerland","Germany","010391",17.525,14.117,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1616",2023,"TÃ¼rkiye","Austria","010310",7.162,0.883,"Swine: live, pure-bred breeding animals"
"1617",2023,"Thailand","Cambodia","010310",1078.071,87.097,"Swine: live, pure-bred breeding animals"
"1618",2023,"Thailand","Cambodia","010391",2.546,0.1,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1619",2023,"Thailand","Cambodia","010392",208.558,120,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1620",2023,"Thailand","Lao People's Dem. Rep.","010310",4915.137,1977.004,"Swine: live, pure-bred breeding animals"
"1621",2023,"Thailand","Lao People's Dem. Rep.","010391",424.604,178.929,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1622",2023,"Thailand","Lao People's Dem. Rep.","010392",1406.984,950.156,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1623",2023,"Thailand","Myanmar","010310",4236.287,2534.744,"Swine: live, pure-bred breeding animals"
"1624",2023,"Thailand","Myanmar","010391",176.72,109.425,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1625",2023,"Thailand","Myanmar","010392",8765.109,5754.74,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1626",2023,"Uganda","Dem. Rep. of the Congo","010310",88.567,66.55,"Swine: live, pure-bred breeding animals"
"1627",2023,"Uganda","Kenya","010310",2.992,0.27,"Swine: live, pure-bred breeding animals"
"1628",2023,"Uganda","Kenya","010391",0.198,0.5,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1629",2023,"Uganda","South Sudan","010310",2.414,1.82,"Swine: live, pure-bred breeding animals"
"1630",2023,"Uganda","South Sudan","010391",0.643,0.5,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1631",2023,"United Kingdom","Croatia","010310",112.399,10.65,"Swine: live, pure-bred breeding animals"
"1632",2023,"United Kingdom","Iceland","010392",2.242,0.283,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1633",2023,"United Kingdom","Ireland","010310",1303.998,743.7,"Swine: live, pure-bred breeding animals"
"1634",2023,"United Kingdom","Ireland","010392",801.392,760.363,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1635",2023,"United Kingdom","Israel","010391",12,3.196,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1636",2023,"United Kingdom","Netherlands","010391",1.812,0.688,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1637",2023,"United Kingdom","Netherlands","010392",4.175,1.753,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1638",2023,"United Kingdom","Ukraine","010310",215.691,11.945,"Swine: live, pure-bred breeding animals"
"1639",2023,"USA","Argentina","010391",13.923,3.682,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1640",2023,"USA","Bahamas","010391",0.883,0.235,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1641",2023,"USA","Brazil","010310",5960.958,367.201,"Swine: live, pure-bred breeding animals"
"1642",2023,"USA","Brazil","010391",93.331,24.681,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1643",2023,"USA","Brazil","010392",13.762,6.576,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1644",2023,"USA","Canada","010310",1227.998,164.394,"Swine: live, pure-bred breeding animals"
"1645",2023,"USA","Canada","010391",866.416,230.156,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1646",2023,"USA","Chile","010310",445.972,32.928,"Swine: live, pure-bred breeding animals"
"1647",2023,"USA","China","010310",12343.131,1162.339,"Swine: live, pure-bred breeding animals"
"1648",2023,"USA","China","010391",30.583,8.087,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1649",2023,"USA","China, Hong Kong SAR","010391",5.502,1.455,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1650",2023,"USA","Colombia","010392",98.155,46.899,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1651",2023,"USA","Costa Rica","010310",224.288,7.858,"Swine: live, pure-bred breeding animals"
"1652",2023,"USA","Costa Rica","010391",3.122,0.826,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1653",2023,"USA","Dominican Rep.","010310",42.324,2.971,"Swine: live, pure-bred breeding animals"
"1654",2023,"USA","Ecuador","010310",1400.735,4.171,"Swine: live, pure-bred breeding animals"
"1655",2023,"USA","Ecuador","010392",107.425,51.328,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1656",2023,"USA","El Salvador","010310",67.895,2.5,"Swine: live, pure-bred breeding animals"
"1657",2023,"USA","El Salvador","010392",5.845,2.793,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1658",2023,"USA","Germany","010310",33,3.466,"Swine: live, pure-bred breeding animals"
"1659",2023,"USA","Germany","010392",57.544,1.715,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"1660",2023,"USA","Guatemala","010310",488.535,23.324,"Swine: live, pure-bred breeding animals"
"1661",2023,"USA","Honduras","010310",24.847,2.609,"Swine: live, pure-bred breeding animals"
"1662",2023,"USA","Iceland","010391",45.46,12.022,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1663",2023,"USA","India","010391",22.693,6.001,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"1664",2023,"USA","India","010392",12.768,6.101,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
